event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_confidence,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,article_count,article_collection_status,count_source,query_collection_status,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible
E051::bongaigaon,E051,2017-0289-IND,Assam,Bongaigaon,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Bongaigaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1486321135240199,738804.0,109810.0,628994.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,319.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::cachar,E051,2017-0289-IND,Assam,Cachar,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Cachar""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1816543313810702,1736617.0,315464.0,1421153.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,316.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::charaideo,E051,2017-0289-IND,Assam,Charaideo,2017-06-25,2017-07-24,start:day|end:day,location,medium,"[""location:Charaideo""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E051::chirang,E051,2017-0289-IND,Assam,Chirang,2017-06-25,2017-07-24,start:day|end:day,location,medium,"[""location:Chirang""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0732886457248808,482162.0,35337.0,446825.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,320.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::darrang,E051,2017-0289-IND,Assam,Darrang,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Darrang""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0597673667205169,928500.0,55494.0,873006.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,325.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::dhemaji,E051,2017-0289-IND,Assam,Dhemaji,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Dhemaji""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0703726536983354,686133.0,48285.0,637848.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,308.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::dhubri,E051,2017-0289-IND,Assam,Dhubri,2017-06-25,2017-07-24,start:day|end:day,location,medium,"[""location:Dhubri""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1045018155626397,1949258.0,203701.0,1745557.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,301.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::dhuburi,E051,2017-0289-IND,Assam,Dhuburi,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Dhuburi""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E051::dibrugarh,E051,2017-0289-IND,Assam,Dibrugarh,2017-06-25,2017-07-24,start:day|end:day,admin_units|location,high,"[""admin_units:Dibrugarh"", ""location:Dibrugarh""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1837620209072368,1326335.0,243730.0,1082605.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,310.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::goalpara,E051,2017-0289-IND,Assam,Goalpara,2017-06-25,2017-07-24,start:day|end:day,admin_units|location,high,"[""admin_units:Goalpara"", ""location:Goalpara""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1369414084546159,1008183.0,138062.0,870121.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,302.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::golaghat,E051,2017-0289-IND,Assam,Golaghat,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Golaghat""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0916084912380681,1066888.0,97736.0,969152.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,313.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::jorhat,E051,2017-0289-IND,Assam,Jorhat,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Jorhat""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2019068789734274,1092256.0,220534.0,871722.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,312.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::karbi%20anglong,E051,2017-0289-IND,Assam,Karbi Anglong,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Karbi Anglong""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1181265966268366,956313.0,112966.0,843347.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,314.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::karimganj,E051,2017-0289-IND,Assam,Karimganj,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Karimganj""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0892823715741857,1228686.0,109700.0,1118986.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,317.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::kokrajhar,E051,2017-0289-IND,Assam,Kokrajhar,2017-06-25,2017-07-24,start:day|end:day,admin_units|location,high,"[""admin_units:Kokrajhar"", ""location:Kokrajhar""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0619303335880839,887142.0,54941.0,832201.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,300.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::lakhimpur,E051,2017-0289-IND,Assam,Lakhimpur,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Lakhimpur""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0876401087381025,1042137.0,91333.0,950804.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,307.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::majuli,E051,2017-0289-IND,Assam,Majuli,2017-06-25,2017-07-24,start:day|end:day,location,medium,"[""location:Majuli""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E051::marigaon,E051,2017-0289-IND,Assam,Marigaon,2017-06-25,2017-07-24,start:day|end:day,admin_units,high,"[""admin_units:Marigaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E051::morigaon,E051,2017-0289-IND,Assam,Morigaon,2017-06-25,2017-07-24,start:day|end:day,location,medium,"[""location:Morigaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0765575926210253,957423.0,73298.0,884125.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,304.0,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::nagaon,E051,2017-0289-IND,Assam,Nagaon,2017-06-25,2017-07-24,start:day|end:day,admin_units|location,high,"[""admin_units:Nagaon"", ""location:Nagaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1308655668596003,2823768.0,369534.0,2454234.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,305.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E051::nalbari,E051,2017-0289-IND,Assam,Nalbari,2017-06-25,2017-07-24,start:day|end:day,admin_units|location,high,"[""admin_units:Nalbari"", ""location:Nalbari""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])"", ""location:Charaideo"", ""location:Chirang"", ""location:Dhubri"", ""location:Dibrugarh"", ""location:Goalpara"", ""location:Kokrajhar"", ""location:Majuli"", ""location:Morigaon"", ""location:Nagaon"", ""location:Nalbari"", ""location:Sivasagar"", ""location:South Salmara""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1072133471740023,771639.0,82730.0,688909.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,323.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
