event_district_id,event_id,source_record_id,start_date,state,district,aoi_level,aoi_source,aoi_match_status,geometry_id,combined_km2,satellite_source,route_reason,routing_mode,optical_footprint,sits_status,sits_reason,converter_decision,s1_flood_km2,ndwi_flood_km2,sits_ndwi_full_km2,sits_ndwi_gated_km2,sits_detect_km2,sits_footprint_km2,sits_usable_km2,sits_usable_frac,sits_s1_usable_km2,sits_threshold,sits_method,optical_available,cloud_pct,optical_observed_frac,otsu_threshold_db,otsu_fallback_used,s1_orbit,s1_post_images,s2_post_images,eligible_km2,builtup_km2,cropland_km2,aoi_area_km2,legacy_combined_km2,legacy_satellite_source,legacy_route_reason,spec_version
E021::sirohi,E021,2015-0317-IND,2015-07-15,Rajasthan,Sirohi,district,FAO/GAUL/2015/level2,matched,17858,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,,0.0,0.0,3574.7529,88.0247,2011.1742,5146.300422974388,,NONE,no_measurement,fs1-3016a20fd3ad
E022::alipurduar,E022,2015-0317-IND,2015-07-15,West Bengal,Alipurduar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B23858286755005,48.3584,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,48.3584,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,5.0,0.0,2397.164,27.572,669.4875,2805.571892812931,48.3584,S1,no_optical_s1,fs1-3016a20fd3ad
E022::jalpaiguri,E022,2015-0317-IND,2015-07-15,West Bengal,Jalpaiguri,district,FAO/GAUL/2015/level2,matched,17951,331.0002,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,331.0002,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,5.0,0.0,5492.7966,96.2215,1798.9271,6200.341009430311,331.0002,S1,no_optical_s1,fs1-3016a20fd3ad
E022::malda,E022,2015-0317-IND,2015-07-15,West Bengal,Malda,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B36734405131975,316.784,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,316.784,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,2.0,0.0,3262.3654,131.5388,1961.8246,3569.571917709693,316.784,S1,no_optical_s1,fs1-3016a20fd3ad
E023::baksa,E023,2015-0374-IND,2015-08-13,Assam,Baksa,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B8221925175605,6.7693,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,6.7693,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,2223.2273,18.4823,1034.5191,2398.6209171216647,6.7693,S1,no_optical_s1,fs1-3016a20fd3ad
E023::barpeta,E023,2015-0374-IND,2015-08-13,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576,378.302,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,378.302,,,,,,,,,,no-sits,False,100.0,,-14.75,False,DESCENDING,4.0,0.0,2781.8165,53.1895,1401.2032,3253.622989828742,378.302,S1,no_optical_s1,fs1-3016a20fd3ad
E023::bongaigaon,E023,2015-0374-IND,2015-08-13,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086,111.8341,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,111.8341,,,,,,,,,,no-sits,False,100.0,,-13.75,False,DESCENDING,2.0,0.0,1849.5033,30.7452,701.4281,2332.582799042809,111.8341,S1,no_optical_s1,fs1-3016a20fd3ad
E023::cachar,E023,2015-0374-IND,2015-08-13,Assam,Cachar,district,FAO/GAUL/2015/level2,matched,17577,1.1172,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,1.1172,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,1742.352,28.6315,777.3899,3806.329961738336,1.1172,S1,no_optical_s1,fs1-3016a20fd3ad
E023::darrang,E023,2015-0374-IND,2015-08-13,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,3.0,0.0,3074.5271,59.1961,1652.486,3426.9679336953163,,NONE,no_measurement,fs1-3016a20fd3ad
E023::dhemaji,E023,2015-0374-IND,2015-08-13,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,,0.0,0.0,2240.4877,21.9993,1222.1808,2503.3476339074205,,NONE,no_measurement,fs1-3016a20fd3ad
E023::dibrugarh,E023,2015-0374-IND,2015-08-13,Assam,Dibrugarh,district,FAO/GAUL/2015/level2,matched,17580,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,,0.0,0.0,2887.5515,56.4443,1158.2783,3397.4818067287138,,NONE,no_measurement,fs1-3016a20fd3ad
E023::goalpara,E023,2015-0374-IND,2015-08-13,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581,232.5025,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,232.5025,,,,,,,,,,no-sits,False,100.0,,-14.25,False,DESCENDING,1.0,0.0,1408.4225,27.3769,712.6012,1904.60564716237,232.5025,S1,no_optical_s1,fs1-3016a20fd3ad
E023::jorhat,E023,2015-0374-IND,2015-08-13,Assam,Jorhat,district,FAO/GAUL/2015/level2,matched,70089,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,,0.0,0.0,2306.1826,46.9407,1139.7231,2842.716884638612,,NONE,no_measurement,fs1-3016a20fd3ad
E023::kamrup,E023,2015-0374-IND,2015-08-13,Assam,Kamrup,district,FAO/GAUL/2015/level2,matched,17583,121.3439,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,121.3439,,,,,,,,,,no-sits,False,100.0,,-13.25,False,DESCENDING,4.0,0.0,2833.5254,161.5654,1408.6863,4348.6225796054405,121.3439,S1,no_optical_s1,fs1-3016a20fd3ad
E023::kokrajhar,E023,2015-0374-IND,2015-08-13,Assam,Kokrajhar,district,FAO/GAUL/2015/level2,matched,70090,19.0582,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,19.0582,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,3061.7037,20.8028,1277.9815,3329.2233881813268,19.0582,S1,no_optical_s1,fs1-3016a20fd3ad
E023::lakhimpur,E023,2015-0374-IND,2015-08-13,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091,8.7724,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,8.7724,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,1.0,0.0,2563.3875,26.0117,1480.1181,2886.5239581816727,8.7724,S1,no_optical_s1,fs1-3016a20fd3ad
E023::morigaon,E023,2015-0374-IND,2015-08-13,Assam,Morigaon,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17968019348564,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,2.0,0.0,1311.7575,29.7776,855.9907,1508.3262903435707,,NONE,no_measurement,fs1-3016a20fd3ad
E023::nagaon,E023,2015-0374-IND,2015-08-13,Assam,Nagaon,district,FAO/GAUL/2015/level2,matched,17589,19.0389,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,19.0389,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,3099.3518,85.1365,1748.5294,3997.4423095607103,19.0389,S1,no_optical_s1,fs1-3016a20fd3ad
E023::nalbari,E023,2015-0374-IND,2015-08-13,Assam,Nalbari,district,FAO/GAUL/2015/level2,matched,17590,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,4.0,0.0,2097.5834,38.1238,1132.0605,2339.8796955273547,,NONE,no_measurement,fs1-3016a20fd3ad
E023::sonitpur,E023,2015-0374-IND,2015-08-13,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593,84.8638,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,84.8638,,,,,,,,,,no-sits,False,100.0,,-14.25,False,DESCENDING,1.0,0.0,4081.5881,70.4035,1950.1255,4676.158375740257,84.8638,S1,no_optical_s1,fs1-3016a20fd3ad
E023::tinsukia,E023,2015-0374-IND,2015-08-13,Assam,Tinsukia,district,FAO/GAUL/2015/level2,matched,70093,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,,0.0,0.0,3303.9786,35.8835,942.5054,3799.190193815676,,NONE,no_measurement,fs1-3016a20fd3ad
E023::udalguri,E023,2015-0374-IND,2015-08-13,Assam,Udalguri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20307518801538,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,2.0,0.0,1902.4689,22.7021,962.0185,2056.2913712488385,,NONE,no_measurement,fs1-3016a20fd3ad
E024::barpeta,E024,2015-0406-IND,2015-08-28,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576,271.8776,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,271.8776,,,,,,,,,,no-sits,False,100.0,,-15.25,False,ASCENDING,2.0,0.0,2781.8165,53.1895,1401.2032,3253.622989828742,271.8776,S1,no_optical_s1,fs1-3016a20fd3ad
E024::bongaigaon,E024,2015-0406-IND,2015-08-28,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086,72.1273,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,72.1273,,,,,,,,,,no-sits,False,100.0,,-14.75,False,ASCENDING,2.0,0.0,1849.5033,30.7452,701.4281,2332.582799042809,72.1273,S1,no_optical_s1,fs1-3016a20fd3ad
E024::cachar,E024,2015-0406-IND,2015-08-28,Assam,Cachar,district,FAO/GAUL/2015/level2,matched,17577,264.6439,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,264.6439,,,,,,,,,,no-sits,False,100.0,,-13.75,False,ASCENDING,5.0,0.0,1742.352,28.6315,777.3899,3806.329961738336,264.6439,S1,no_optical_s1,fs1-3016a20fd3ad
E024::darrang,E024,2015-0406-IND,2015-08-28,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578,72.6202,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,72.6202,,,,,,,,,,no-sits,False,100.0,,-15.25,False,ASCENDING,1.0,0.0,3074.5271,59.1961,1652.486,3426.9679336953163,72.6202,S1,no_optical_s1,fs1-3016a20fd3ad
E024::dhemaji,E024,2015-0406-IND,2015-08-28,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087,473.9374,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,473.9374,,,,,,,,,,no-sits,False,100.0,,-14.25,False,ASCENDING,2.0,0.0,2240.4877,21.9993,1222.1808,2503.3476339074205,473.9374,S1,no_optical_s1,fs1-3016a20fd3ad
E024::dibrugarh,E024,2015-0406-IND,2015-08-28,Assam,Dibrugarh,district,FAO/GAUL/2015/level2,matched,17580,446.667,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,446.667,,,,,,,,,,no-sits,False,100.0,,-14.75,False,ASCENDING,2.0,0.0,2887.5515,56.4443,1158.2783,3397.4818067287138,446.667,S1,no_optical_s1,fs1-3016a20fd3ad
E024::goalpara,E024,2015-0406-IND,2015-08-28,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581,107.866,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,107.866,,,,,,,,,,no-sits,False,100.0,,-14.75,False,ASCENDING,2.0,0.0,1408.4225,27.3769,712.6012,1904.60564716237,107.866,S1,no_optical_s1,fs1-3016a20fd3ad
E024::jorhat,E024,2015-0406-IND,2015-08-28,Assam,Jorhat,district,FAO/GAUL/2015/level2,matched,70089,158.3971,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,158.3971,,,,,,,,,,no-sits,False,100.0,,-14.75,False,ASCENDING,3.0,0.0,2306.1826,46.9407,1139.7231,2842.716884638612,158.3971,S1,no_optical_s1,fs1-3016a20fd3ad
E024::kamrup,E024,2015-0406-IND,2015-08-28,Assam,Kamrup,district,FAO/GAUL/2015/level2,matched,17583,161.2507,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,161.2507,,,,,,,,,,no-sits,False,100.0,,-16.0,True,ASCENDING,3.0,0.0,2833.5254,161.5654,1408.6863,4348.6225796054405,161.2507,S1,no_optical_s1,fs1-3016a20fd3ad
E024::kokrajhar,E024,2015-0406-IND,2015-08-28,Assam,Kokrajhar,district,FAO/GAUL/2015/level2,matched,70090,54.1183,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,54.1183,,,,,,,,,,no-sits,False,100.0,,-16.0,True,ASCENDING,3.0,0.0,3061.7037,20.8028,1277.9815,3329.2233881813268,54.1183,S1,no_optical_s1,fs1-3016a20fd3ad
E024::lakhimpur,E024,2015-0406-IND,2015-08-28,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091,412.7753,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,412.7753,,,,,,,,,,no-sits,False,100.0,,-14.25,False,BOTH,3.0,0.0,2563.3875,26.0117,1480.1181,2886.5239581816727,412.7753,S1,no_optical_s1,fs1-3016a20fd3ad
E024::morigaon,E024,2015-0406-IND,2015-08-28,Assam,Morigaon,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17968019348564,179.0632,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,179.0632,,,,,,,,,,no-sits,False,100.0,,-14.25,False,ASCENDING,1.0,0.0,1311.7575,29.7776,855.9907,1508.3262903435684,179.0632,S1,no_optical_s1,fs1-3016a20fd3ad
E024::nalbari,E024,2015-0406-IND,2015-08-28,Assam,Nalbari,district,FAO/GAUL/2015/level2,matched,17590,35.6911,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,35.6911,,,,,,,,,,no-sits,False,100.0,,-16.0,True,ASCENDING,1.0,0.0,2097.5834,38.1238,1132.0605,2339.8796955273547,35.6911,S1,no_optical_s1,fs1-3016a20fd3ad
E024::sivasagar,E024,2015-0406-IND,2015-08-28,Assam,Sivasagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B21722277889516,109.3111,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,109.3111,,,,,,,,,,no-sits,False,100.0,,-13.25,False,ASCENDING,2.0,0.0,1387.3046,33.7338,786.7767,1526.651765771626,109.3111,S1,no_optical_s1,fs1-3016a20fd3ad
E024::sonitpur,E024,2015-0406-IND,2015-08-28,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593,362.6753,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,362.6753,,,,,,,,,,no-sits,False,100.0,,-15.25,False,ASCENDING,2.0,0.0,4081.5881,70.4035,1950.1255,4676.158375740257,362.6753,S1,no_optical_s1,fs1-3016a20fd3ad
E024::tinsukia,E024,2015-0406-IND,2015-08-28,Assam,Tinsukia,district,FAO/GAUL/2015/level2,matched,70093,245.1251,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,245.1251,,,,,,,,,,no-sits,False,100.0,,-16.0,True,ASCENDING,1.0,0.0,3303.9786,35.8835,942.5054,3799.190193815676,245.1251,S1,no_optical_s1,fs1-3016a20fd3ad
E025::chittoor,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Chittoor,district,FAO/GAUL/2015/level2,matched,17549,43.5346,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,43.5346,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,10158.7229,262.795,5250.4181,15225.848296260026,43.5346,S1,no_optical_s1,fs1-3016a20fd3ad
E025::nellore,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Nellore,district,FAO/GAUL/2015/level2,matched,17561,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,2.0,0.0,11397.9217,213.537,5234.6417,13465.479193999116,,NONE,no_measurement,fs1-3016a20fd3ad
E025::prakasam,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Prakasam,district,FAO/GAUL/2015/level2,matched,17563,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,2.0,0.0,13796.4042,265.0177,7991.4185,17855.500293612782,,NONE,no_measurement,fs1-3016a20fd3ad
E025::ysr%20kadapa,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,YSR Kadapa,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B72109128179340,,NONE,no_s1,s1_interim,,unavailable,no_post_imagery,,,,,,,,,,,,no-sits,False,100.0,,,,DESCENDING,3.0,0.0,10008.0209,205.878,5073.8184,15070.574780835612,,NONE,no_measurement,fs1-3016a20fd3ad
E026::puducherry,E026,2015-0504-IND,2015-11-08,Puducherry,Puducherry,district,FAO/GAUL/2015/level2,matched,70228,2.3602,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,2.3602,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,1.0,0.0,176.2038,33.3995,63.5356,199.99944279980937,2.3602,S1,no_optical_s1,fs1-3016a20fd3ad
E027::chennai,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Chennai,district,FAO/GAUL/2015/level2,matched,70242,0.2382,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,0.2382,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,1.0,0.0,182.9401,135.358,2.0446,196.63088221019876,0.2382,S1,no_optical_s1,fs1-3016a20fd3ad
E027::cuddalore,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Cuddalore,district,FAO/GAUL/2015/level2,matched,70243,175.1886,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,175.1886,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,1.0,0.0,3614.8545,154.6486,1853.457,3834.148317022688,175.1886,S1,no_optical_s1,fs1-3016a20fd3ad
E027::kancheepuram,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Kancheepuram,district,FAO/GAUL/2015/level2,matched,70244,253.9104,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,253.9104,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,4399.2167,375.173,1913.9269,4692.505223595422,253.9104,S1,no_optical_s1,fs1-3016a20fd3ad
E027::nagapattinam,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Nagapattinam,district,FAO/GAUL/2015/level2,matched,70247,318.4027,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,318.4027,,,,,,,,,,no-sits,False,100.0,,-13.25,False,DESCENDING,2.0,0.0,4691.9213,114.8047,2911.4785,4937.704421608838,318.4027,S1,no_optical_s1,fs1-3016a20fd3ad
E027::thiruvallur,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Thiruvallur,district,FAO/GAUL/2015/level2,matched,70251,55.4456,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,55.4456,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,1.0,0.0,2961.105,259.0835,1419.5184,3253.948176231063,55.4456,S1,no_optical_s1,fs1-3016a20fd3ad
E027::thiruvarur,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Thiruvarur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B45072089356239,103.5416,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,103.5416,,,,,,,,,,no-sits,False,100.0,,-13.25,False,DESCENDING,2.0,0.0,2166.9066,48.1779,1504.4672,2285.385478948947,103.5416,S1,no_optical_s1,fs1-3016a20fd3ad
E027::viluppuram,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Viluppuram,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B86430586962522,81.8846,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,81.8846,,,,,,,,,,no-sits,False,100.0,,-16.0,True,DESCENDING,2.0,0.0,3589.6486,125.385,1998.8422,3991.6051885927886,81.8846,S1,no_optical_s1,fs1-3016a20fd3ad
E028::tawang,E028,2016-0139-IND,2016-04-22,Arunachal Pradesh,Tawang,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B18668117085772,6.7921,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,6.7921,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,4.0,0.0,32.4827,0.0609,0.0836,2316.1238846718884,6.7921,S1,no_optical_s1,fs1-3016a20fd3ad
E029::barpeta,E029,2016-0139-IND,2016-04-22,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576,103.7078,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,103.7078,,,,,,,,,,no-sits,False,100.0,,-17.25,False,BOTH,4.0,0.0,2781.8165,53.1895,1401.2032,3253.622989828742,103.7078,S1,no_optical_s1,fs1-3016a20fd3ad
E029::bongaigaon,E029,2016-0139-IND,2016-04-22,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086,23.9307,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,23.9307,,,,,,,,,,no-sits,False,100.0,,-16.25,False,BOTH,4.0,0.0,1849.5033,30.7452,701.4281,2332.582799042809,23.9307,S1,no_optical_s1,fs1-3016a20fd3ad
E029::dhemaji,E029,2016-0139-IND,2016-04-22,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087,39.2513,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,39.2513,,,,,,,,,,no-sits,False,100.0,,-16.25,False,BOTH,5.0,0.0,2240.4877,21.9993,1222.1808,2503.3476339074205,39.2513,S1,no_optical_s1,fs1-3016a20fd3ad
E029::dhubri,E029,2016-0139-IND,2016-04-22,Assam,Dhubri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B25835998628545,46.3503,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,46.3503,,,,,,,,,,no-sits,False,100.0,,-14.75,False,BOTH,2.0,0.0,1545.8668,29.1865,884.5081,1790.280077462252,46.3503,S1,no_optical_s1,fs1-3016a20fd3ad
E029::golaghat,E029,2016-0139-IND,2016-04-22,Assam,Golaghat,district,FAO/GAUL/2015/level2,matched,17582,64.4527,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,64.4527,,,,,,,,,,no-sits,False,100.0,,-16.75,False,BOTH,4.0,0.0,3111.5422,41.889,1494.8322,3532.2679838886856,64.4527,S1,no_optical_s1,fs1-3016a20fd3ad
E029::jorhat,E029,2016-0139-IND,2016-04-22,Assam,Jorhat,district,FAO/GAUL/2015/level2,matched,70089,109.3807,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,109.3807,,,,,,,,,,no-sits,False,100.0,,-17.25,False,BOTH,3.0,0.0,2306.1826,46.9407,1139.7231,2842.716884638612,109.3807,S1,no_optical_s1,fs1-3016a20fd3ad
E029::lakhimpur,E029,2016-0139-IND,2016-04-22,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091,32.8894,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,32.8894,,,,,,,,,,no-sits,False,100.0,,-16.25,False,BOTH,3.0,0.0,2563.3875,26.0117,1480.1181,2886.5239581816727,32.8894,S1,no_optical_s1,fs1-3016a20fd3ad
E030::mon,E030,2016-0139-IND,2016-04-22,Nagaland,Mon,district,FAO/GAUL/2015/level2,matched,17803,1.0548,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,1.0548,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,4.0,0.0,238.4421,1.815,23.6209,2130.495255244007,1.0548,S1,no_optical_s1,fs1-3016a20fd3ad
E031::namsai,E031,2016-0239-IND,2016-06-25,Arunachal Pradesh,Namsai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B1875965515331,6.7844,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,6.7844,,,,,,,,,,no-sits,False,100.0,,-16.0,True,BOTH,2.0,0.0,892.7445,3.2491,191.9717,1281.1997378272174,6.7844,S1,no_optical_s1,fs1-3016a20fd3ad
E032::barpeta,E032,2016-0239-IND,2016-06-25,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576,489.9709,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,489.9709,,,,,,,,,,no-sits,False,100.0,,-14.25,False,BOTH,4.0,0.0,2781.8165,53.1895,1401.2032,3253.622989828742,489.9709,S1,no_optical_s1,fs1-3016a20fd3ad
E032::bongaigaon,E032,2016-0239-IND,2016-06-25,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086,163.3672,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,163.3672,,,,,,,,,,no-sits,False,100.0,,-13.75,False,BOTH,4.0,0.0,1849.5033,30.7452,701.4281,2332.582799042809,163.3672,S1,no_optical_s1,fs1-3016a20fd3ad
E032::darrang,E032,2016-0239-IND,2016-06-25,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578,238.5636,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,238.5636,,,,,,,,,,no-sits,False,100.0,,-13.75,False,BOTH,2.0,0.0,3074.5271,59.1961,1652.486,3426.9679336953163,238.5636,S1,no_optical_s1,fs1-3016a20fd3ad
E032::dhemaji,E032,2016-0239-IND,2016-06-25,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087,91.3136,S1,interim_s1_only,s1_interim,aoi,unavailable,no_post_imagery,,91.3136,,,,,,,,,,no-sits,False,100.0,,-15.25,False,ASCENDING,1.0,0.0,2240.4877,21.9993,1222.1808,2503.3476339074205,91.3136,S1,no_optical_s1,fs1-3016a20fd3ad
